266: What is the name of the Nintendo eShop's currency?,Nintendo Points,Gold Points,E-Shop Credits,Nintendo Coins,1,Gaming
267: Which developer created Dark Souls?,FromSoftware,Bandai Namco,Capcom,Square Enix,0,Gaming
268: Which game features a character named 'Arthur Morgan'?,Red Dead Redemption 2,GTA V,The Witcher 3,Read Dead Revolver,0,Gaming
269: Which game features the character 'Jin Sakai'?,Ghost of Tsushima,Sekiro,Nioh,Way of the Samurai,0,Gaming
270: Which console was Sega's last hardware release?,Dreamcast,Saturn,Genesis,Game Gear,0,Gaming
271: Which game franchise includes 'World of Warcraft'?,Warcraft,Starcraft,Diablo,Overwatch,0,Gaming
272: Which game is played in the 'World Championship' by Riot Games?,League of Legends,Valorant,Dota 2,Overwatch,0,Gaming
273: Which game is known for the tournament 'The International'?,Dota 2,League of Legends,Counter-Strike,Overwatch,0,Gaming
274: Which game has the largest prize pool in eSports history?,Dota 2 (The International),Fortnite World Cup,League of Legends Worlds,CS:GO Major,0,Gaming
275: Which platform is primarily for PC gaming distribution?,Steam,Epic Games Store,GOG,Origin,0,Gaming
276: Which game engine is free and open-source?,Godot,Unreal Engine,Unity,CryEngine,0,Gaming
277: Which game franchise features the character 'Marcus Fenix'?,Gears of War,Halo,Call of Duty,Destiny,0,Gaming
278: Which game is known for its 'Nemesis System'?,Shadow of Mordor,Assassin's Creed,Batman: Arkham,Dishonored,0,Gaming
279: What year was the Xbox 360 released?,2004,2005,2006,2007,1,Gaming
280: Which game features the character 'Bayonetta'?,Bayonetta,Devil May Cry,God of War,Ninja Gaiden,0,Gaming
281: Which game has the slogan 'War. War never changes'?,Fallout,Call of Duty,Battlefield,Spec Ops: The Line,0,Gaming
282: Which game features the character 'Geralt of Rivia'?,The Witcher,Skyrim,Dragon Age,Dark Souls,0,Gaming
283: Which developer created Red Dead Redemption?,Rockstar,Ubisoft,EA,Bethesda,0,Gaming
284: Which game franchise is known as 'Souls-like'?,Dark Souls,Call of Duty,FIFA,Madden,0,Gaming
285: What is the best-selling game on the PlayStation 4?,Spider-Man,God of War,Uncharted 4,The Last of Us Remastered,0,Gaming
286: Which game features a character named 'Ellie'?,The Last of Us,Tomb Raider,Horizon Zero Dawn,Uncharted,0,Gaming
287: Which game features a grappling hook called 'Gear'?,Just Cause,Tomb Raider,Uncharted,Far Cry,0,Gaming
288: Which company owns Blizzard Entertainment?,Activision Blizzard,EA,Tencent,Microsoft,0,Gaming
289: Which game franchise features the character 'Sora'?,Kingdom Hearts,Final Fantasy,Super Smash Bros.,Nier,0,Gaming
290: Which game is known for its 'Battle Pass' monetization?,Fortnite,Apex Legends,Call of Duty,All of the above,3,Gaming
291: Which game series includes 'Resident Evil 2' remake?,Resident Evil,Silent Hill,Dead Space,The Evil Within,0,Gaming
292: Which company developed God of War (2018)?,Santa Monica Studio,Naughty Dog,Insomniac,Sucker Punch,0,Gaming
293: Which game features the character 'Jill Valentine'?,Resident Evil,Tomb Raider,Silent Hill,Dead Space,0,Gaming
294: What year was Roblox released?,2004,2006,2008,2010,1,Gaming
295: Which platform hosts the most indie games?,Steam,Epic Games,Itch.io,GOG,2,Gaming
296: Which game features 'Parkour' mechanics as a core system?,Mirror's Edge,Assassin's Creed,Titanfall,Dying Light,0,Gaming
297: Which game series is known for 'Quick Time Events'?,God of War,Heavy Rain,Resident Evil 4,All of the above,3,Gaming
298: Which game franchise includes 'Sonic the Hedgehog'?,Sonic,Super Mario,Crash Bandicoot,Spyro,0,Gaming
299: Which game features the 'Nemesis' enemy?,Resident Evil 3,Silent Hill 3,Dead Space 3,The Evil Within 2,0,Gaming
300: Which game is known for its 'PvP' mode called 'Wars'?,Clash of Clans,Clash Royale,Boom Beach,Hay Day,0,Gaming
301: Which mobile game is the highest-grossing?,Honor of Kings,PUBG Mobile,Genshin Impact,Candy Crush,0,Gaming
302: Which game features the character 'Kassandra'?,Assassin's Creed Odyssey,Tomb Raider,Horizon Zero Dawn,God of War,0,Gaming
303: Which developer created Cyberpunk 2077?,CD Projekt Red,Rockstar,Ubisoft,Bethesda,0,Gaming
304: What is the best-selling game on Xbox?,Halo 2,Halo 3,GTA V,Minecraft,2,Gaming
305: Which game franchise features 'The Flood' enemies?,Halo,Resident Evil,Dead Space,The Last of Us,0,Gaming
306: Which game was the first to use '3D graphics'?,Wolfenstein 3D,Doom,Quake,Super Mario 64,0,Gaming
307: Which game characters fight in Super Smash Bros.?,Nintendo characters,Sega characters,Third-party characters,All of the above,3,Gaming
308: Which game is based on Celtic mythology?,Hellblade: Senua's Sacrifice,God of War,Assassin's Creed Valhalla,Skyrim,0,Gaming
309: Which game franchise includes 'Dragon Quest'?,Dragon Quest,Final Fantasy,Kingdom Hearts,Persona,0,Gaming
310: Which game features the character '2B'?,Nier: Automata,Bayonetta,Devil May Cry,Astral Chain,0,Gaming
311: Which company makes the Game Boy?,Nintendo,Sega,Sony,Atari,0,Gaming
312: Which game features the 'Covenant' faction?,Halo,Destiny,Star Wars Battlefront,Mass Effect,0,Gaming
313: Which game is known for its 'No Russian' mission?,Call of Duty: Modern Warfare 2,Battlefield 3,Medal of Honor,Spec Ops: The Line,0,Gaming
314: Which game features the 'Vault-Tec' corporation?,Fallout,Bioshock,The Outer Worlds,Half-Life,0,Gaming
315: Which game series is developed by Bungie?,Destiny,Halo,Marathon,All of the above,3,Gaming
316: Which game features the 'The Institute' faction?,Fallout 4,The Elder Scrolls V: Skyrim,Cyberpunk 2077,Deus Ex,0,Gaming
317: Which game features the character 'V' (Cyberpunk)?,Cyberpunk 2077,Deus Ex,Watch Dogs,Far Cry,0,Gaming
318: Which game introduced the 'battle royale' mode to Call of Duty?,Black Ops 4,Warzone,Modern Warfare (2019),Black Ops Cold War,0,Gaming
319: Which game features the 'Sheikah Slate'?,Breath of the Wild,Tears of the Kingdom,Skyward Sword,Twilight Princess,0,Gaming
320: Which game series includes 'Persona 5'?,Persona,Shin Megami Tensei,Final Fantasy,Dragon Quest,0,Gaming
321: Which game features the character 'John Marston'?,Red Dead Redemption,GTA IV,The Witcher,L.A. Noire,0,Gaming
322: Which game has a 'photo mode' that became iconic?,Spider-Man (PS4),God of War,Horizon Zero Dawn,All of the above,3,Gaming
323: Which game franchise features 'Animus' technology?,Assassin's Creed,Watch Dogs,Deus Ex,Crysis,0,Gaming
324: Which game features the character 'Lara Croft'?,Tomb Raider,Uncharted,Horizon Zero Dawn,The Last of Us,0,Gaming
325: Which developer made 'Stardew Valley'?,ConcernedApe,Mojang,Re-Logic,Team Cherry,0,Gaming
326: Which game features 'The Elder Scrolls' world?,Skyrim,Morrowind,Oblivion,All of the above,3,Gaming
327: Which gaming chair brand is most popular among streamers?,Secretlab,DXRacer,Herman Miller,Steelcase,0,Gaming
328: Which game features the character 'Steve'?,Minecraft,Terraria,Roblox,Fortnite,0,Gaming
329: Which game uses a 'loot box' system?,Overwatch,FIFA,CS:GO,All of the above,3,Gaming
330: Which game franchise includes 'Far Cry 3'?,Far Cry,Crysis,Just Cause,Metro,0,Gaming
331: Which game features the character 'Vaas Montenegro'?,Far Cry 3,Just Cause 2,Crysis 2,Metro Last Light,0,Gaming
332: Which game genre is 'Dark Souls'?,Action RPG,First-person shooter,Racing,Simulation,0,Gaming
333: Which game features a character named 'Ezio Auditore'?,Assassin's Creed II,Assassin's Creed,Assassin's Creed Brotherhood,Assassin's Creed Revelations,0,Gaming
334: Which game company is known for its mascot 'Sonic'?,Sega,Nintendo,Sony,Microsoft,0,Gaming
335: Which game is known for 'Candy Crush'?,Candy Crush Saga,Farm Heroes Saga,Pet Rescue Saga,Bubble Witch Saga,0,Gaming
336: Which game features 'Tetris' blocks?,Tetris,Puyo Puyo Tetris,Dr. Mario,Lumines,0,Gaming
337: Which game franchise includes 'Battlefield 1'?,Battlefield,Call of Duty,Medal of Honor,Squad,0,Gaming
338: Which game includes 'The Last of Us Part II'?,The Last of Us,Uncharted,Days Gone,Horizon Zero Dawn,0,Gaming
339: Which company developed 'Elden Ring'?,FromSoftware,Bandai Namco,Team Ninja,Platinum Games,0,Gaming
340: Which game features the character 'Alucard'?,Castlevania: Symphony of the Night,Bloodstained,Dark Souls,Hollow Knight,0,Gaming
341: Which game is known for 'WoW'?,World of Warcraft,Final Fantasy XIV,Guild Wars 2,Elder Scrolls Online,0,Gaming
342: Which game company made 'Half-Life'?,Valve,id Software,Epic Games,Bungie,0,Gaming
343: Which game features a character named 'CJ'?,GTA San Andreas,GTA V,GTA IV,GTA Vice City,0,Gaming
344: Which game franchise includes 'Super Metroid'?,Metroid,Halo,Castlevania,Doom,0,Gaming
345: Which game features a 'glowing mushroom' biome?,Terraria,Minecraft,Stardew Valley,Don't Starve,0,Gaming
346: Which game has the subtitle 'Shadow of the Erdtree'?,Elden Ring,Dark Souls III,Sekiro,Bloodborne,0,Gaming
347: Which game features the character 'Agent 47'?,Hitman,Splinter Cell,Metal Gear Solid,Assassin's Creed,0,Gaming
348: Which game is known for its 'Nemesis' enemy in 1999?,Resident Evil 3,Silent Hill,Dino Crisis,Parasite Eve,0,Gaming
349: Which company created the 'Source' engine?,Valve,Epic Games,id Software,Crytek,0,Gaming
350: Which game features 'The Sims' franchise?,The Sims,SimCity,Cities Skylines,Animal Crossing,0,Gaming
351: What is the largest planet in our solar system?,Saturn,Jupiter,Neptune,Uranus,1,Random
352: Which element has the atomic number 1?,Hydrogen,Helium,Oxygen,Carbon,0,Random
353: What is the hardest natural substance?,Gold,Diamond,Platinum,Titanium,1,Random
354: Which country has the largest population?,India,China,USA,Indonesia,0,Random
355: What is the tallest mountain in the world?,K2,Mount Everest,Kangchenjunga,Makalu,1,Random
356: Which ocean is the smallest?,Arctic,Indian,Atlantic,Southern,0,Random
357: How many bones are in the adult human body?,186,206,226,256,1,Random
358: What is the chemical symbol for gold?,Go,Gd,Au,Ag,2,Random
359: Which country invented paper?,India,Egypt,China,Greece,2,Random
360: What is the speed of sound in air (approx)?,343 m/s,500 m/s,700 m/s,1000 m/s,0,Random
361: Which planet is known as the Morning Star?,Venus,Mars,Mercury,Jupiter,0,Random
362: Which animal is the largest mammal?,Elephant,Blue whale,Giraffe,Hippopotamus,1,Random
363: What is the capital of Australia?,Sydney,Melbourne,Canberra,Perth,2,Random
364: Which scientist developed the theory of relativity?,Newton,Einstein,Hawking,Galileo,1,Random
365: What is the pH of pure water?,5,6,7,8,2,Random
366: Which gas do plants absorb from the atmosphere?,Oxygen,Nitrogen,Carbon Dioxide,Argon,2,Random
367: What is the rarest blood type?,AB-,B-,AB+,O-,0,Random
368: Which continent has the most countries?,Asia,Africa,Europe,South America,1,Random
369: How many teeth does an adult human have?,28,30,32,34,2,Random
370: What is the chemical formula for water?,H2O,CO2,NaCl,O2,0,Random
371: Which planet rotates the fastest?,Jupiter,Saturn,Neptune,Earth,0,Random
372: What is the largest organ inside the human body?,Liver,Heart,Kidney,Lungs,0,Random
373: Which gas makes up most of Earth's atmosphere?,Oxygen,Nitrogen,Carbon Dioxide,Argon,1,Random
374: What is the smallest country in the world?,Monaco,Vatican City,San Marino,Liechtenstein,1,Random
375: Which bird is the fastest?,Peregrine falcon,Swift,Eagle,Hummingbird,0,Random
376: What is the largest desert in the world?,Sahara,Arabian,Gobi,Antarctic,3,Random
377: Which element is essential for combustion?,Oxygen,Hydrogen,Nitrogen,Carbon,0,Random
378: How many sides does a hexagon have?,5,6,7,8,1,Random
379: Which mammal can fly?,Bat,Bird,Squirrel,Flying fox,0,Random
380: What is the SI unit of force?,Newton,Joule,Watt,Pascal,0,Random
381: Which country is famous for the Taj Mahal?,India,Pakistan,Bangladesh,Nepal,0,Random
382: What is the boiling point of water in Celsius?,90,100,110,120,1,Random
383: Which instrument has 88 keys?,Piano,Organ,Harpsichord,Accordion,0,Random
384: Which year did World War II end?,1943,1944,1945,1946,2,Random
385: What is the currency of Japan?,Yuan,Won,Yen,Ringgit,2,Random
386: Which planet is closest to the Sun?,Mercury,Venus,Earth,Mars,0,Random
387: What is the largest lake in the world?,Caspian Sea,Lake Superior,Lake Victoria,Lake Baikal,0,Random
388: Which metal is liquid at room temperature?,Mercury,Lead,Gold,Silver,0,Random
389: What is the chemical symbol for iron?,Ir,Fe,In,I,1,Random
390: How many chromosomes do humans have?,44,46,48,50,1,Random
391: Which country is the largest by area?,Russia,Canada,USA,China,0,Random
392: What is the second most abundant element in the universe?,Oxygen,Carbon,Helium,Nitrogen,2,Random
393: Which vitamin is produced by sunlight?,Vitamin A,Vitamin B,Vitamin C,Vitamin D,3,Random
394: What is the national sport of Canada?,Ice hockey,Lacrosse,Curling,Baseball,1,Random
395: Which animal is the symbol of the World Wildlife Fund?,Tiger,Panda,Elephant,Rhino,1,Random
396: What is the deepest ocean trench?,Mariana Trench,Tonga Trench,Puerto Rico Trench,Java Trench,0,Random
397: Which painter cut off his ear?,Van Gogh,Gauguin,Rembrandt,Monet,0,Random
398: What is the world's longest river?,Nile,Amazon,Yangtze,Mississippi,0,Random
399: Which country has the most time zones?,USA,Russia,France,China,2,Random
400: What is the chemical symbol for silver?,Si,Ag,Sv,Sl,1,Random
401: How many hearts does an octopus have?,1,2,3,4,2,Random
402: Which fruit is the most consumed in the world?,Banana,Apple,Tomato,Grapes,0,Random
403: What is the largest species of shark?,Great white,Whale shark,Tiger shark,Hammerhead,1,Random
404: Which language has the most native speakers?,English,Mandarin,Spanish,Hindi,1,Random
405: What is the freezing point of water in Fahrenheit?,32,0,100,212,0,Random
406: Which planet has the most moons?,Saturn,Jupiter,Neptune,Uranus,0,Random
407: What is the smallest bone in the human body?,Stapes,Incus,Malleus,Femur,0,Random
408: Which country invented basketball?,Canada,USA,UK,Australia,0,Random
409: What is the powerhouse of the cell?,Nucleus,Mitochondria,Ribosome,Golgi apparatus,1,Random
410: Which gas is used in balloons to make them float?,Helium,Hydrogen,Nitrogen,Oxygen,0,Random
411: What is the longest bone in the human body?,Femur,Tibia,Humerus,Spine,0,Random
412: Which country is known as the 'Land of the Rising Sun'?,China,Japan,Korea,Thailand,1,Random
413: What is the chemical symbol for sodium?,So,Na,Sd,Sm,1,Random
414: Which animal is known as the 'King of the Jungle'?,Tiger,Lion,Bear,Wolf,1,Random
415: What is the world's largest island?,Greenland,New Guinea,Borneo,Madagascar,0,Random
416: Which year was the United Nations founded?,1944,1945,1946,1947,1,Random
417: What is the main language spoken in Brazil?,Spanish,Portuguese,French,English,1,Random
418: Which planet has the Great Red Spot?,Jupiter,Saturn,Mars,Neptune,0,Random
419: How many days are in a leap year?,364,365,366,367,2,Random
420: Which element is a noble gas?,Oxygen,Nitrogen,Neon,Chlorine,2,Random
421: What is the capital of Egypt?,Cairo,Alexandria,Luxor,Giza,0,Random
422: Which bird is a symbol of peace?,Eagle,Dove,Raven,Swan,1,Random
423: What is the fastest land animal?,Cheetah,Lion,Gazelle,Horse,0,Random
424: Which invention is credited to Alexander Graham Bell?,Telegraph,Telephone,Radio,Light bulb,1,Random
425: What is the largest continent?,Asia,Africa,North America,Europe,0,Random
426: Which vitamin is found in citrus fruits?,Vitamin A,Vitamin B,Vitamin C,Vitamin D,2,Random
427: How many legs does a spider have?,6,8,10,12,1,Random
428: What is the chemical symbol for potassium?,P,Po,K,Pt,2,Random
429: Which country is the largest oil producer?,USA,Saudi Arabia,Russia,Iraq,0,Random
430: What is the boiling point of water in Fahrenheit?,100,212,32,200,1,Random
431: Which planet is famous for its rings?,Saturn,Jupiter,Neptune,Uranus,0,Random
432: What is the only even prime number?,0,1,2,4,2,Random
433: Which blood type is the universal donor?,A+,B+,O-,AB+,2,Random
434: What is the largest volcano on Earth?,Mauna Loa,Mount Vesuvius,Mount Etna,Krakatoa,0,Random
435: Which country has the most UNESCO World Heritage sites?,Italy,China,Spain,France,0,Random
436: What is the square root of 144?,10,11,12,13,2,Random
437: Which element is needed for strong bones?,Calcium,Iron,Potassium,Magnesium,0,Random
438: What is the highest-grossing film of all time?,Avatar,Avengers: Endgame,Titanic,Star Wars,0,Random
439: Which country invented soccer?,England,Brazil,Italy,USA,0,Random
440: How many planets are in our solar system?,7,8,9,10,1,Random
441: What is the study of fossils called?,Archaeology,Paleontology,Geology,Anthropology,1,Random
442: Which gas makes soda fizzy?,Oxygen,Nitrogen,Carbon dioxide,Hydrogen,2,Random
443: What is the largest carnivorous marsupial?,Tasmanian devil,Koala,Kangaroo,Wombat,0,Random
444: Which country is home to the Amazon rainforest?,Brazil,Colombia,Peru,Venezuela,0,Random
445: What is the SI unit of electric current?,Volt,Ampere,Ohm,Watt,1,Random
446: Which element has the symbol 'Pb'?,Lead,Platinum,Plutonium,Palladium,0,Random
447: What is the world's largest flower?,Rafflesia,Sunflower,Rose,Lotus,0,Random
448: Which country is shaped like a boot?,Spain,Greece,Italy,Portugal,2,Random
449: How many years are in a century?,10,50,100,1000,2,Random
450: What is the chemical formula for table salt?,NaCl,KCl,CaCl2,NaOH,0,Random
451: Which animal is known for its black and white stripes?,Tiger,Zebra,Penguin,Skunk,1,Random
452: What is the capital of Argentina?,Buenos Aires,Santiago,Lima,Bogota,0,Random
453: Which planet has no atmosphere?,Mercury,Mars,Venus,Pluto,0,Random
454: What is the study of weather called?,Meteorology,Climatology,Geology,Ecology,0,Random
455: Which fruit grows on a vine?,Grapes,Apples,Oranges,Bananas,0,Random
456: What is the most abundant gas in the universe?,Hydrogen,Helium,Oxygen,Nitrogen,0,Random
457: Which country has the longest coastline?,Canada,Australia,Russia,Indonesia,0,Random
458: What is the strongest muscle in the human body?,Heart,Gluteus maximus,Masseter,Tongue,2,Random
459: Which element is represented by 'C'?,Calcium,Carbon,Cobalt,Copper,1,Random
460: How many legs does a butterfly have?,4,6,8,10,1,Random
461: Which country invented the printing press?,Germany,China,Korea,Italy,0,Random
462: What is the world's most spoken language by total speakers?,English,Mandarin,Spanish,Hindi,0,Random
463: Which planet is furthest from the Sun?,Neptune,Pluto,Uranus,Saturn,0,Random
464: What is the chemical symbol for zinc?,Zi,Zk,Zn,Zc,2,Random
465: Which dinosaur is known for its three horns?,T-Rex,Triceratops,Stegosaurus,Velociraptor,1,Random
466: What is the smallest bird in the world?,Hummingbird,Sparrow,Finch,Robin,0,Random
467: Which country has the most islands?,Sweden,Norway,Indonesia,Philippines,0,Random
468: What is the freezing point of water in Celsius?,0,32,100,-1,0,Random
469: Which metal is the best conductor of electricity?,Silver,Copper,Gold,Aluminum,0,Random
470: What is the capital of South Korea?,Seoul,Pyongyang,Busan,Incheon,0,Random
471: Which ocean is located between Africa and Australia?,Atlantic,Indian,Pacific,Southern,1,Random
472: How many bones are in the human hand?,19,27,32,25,1,Random
473: Which animal can change its color?,Chameleon,Octopus,Cuttlefish,All of the above,3,Random
474: What is the largest internal organ in the human body?,Liver,Heart,Lungs,Brain,0,Random
475: Which country is the largest coffee producer in Africa?,Ethiopia,Kenya,Uganda,Tanzania,0,Random
476: What is the SI unit of energy?,Joule,Newton,Watt,Pascal,0,Random
477: Which planet is known as the 'Blue Planet'?,Earth,Neptune,Uranus,Saturn,0,Random
478: What is the chemical formula of ozone?,O2,O3,O4,CO2,1,Random
479: Which country is the largest in South America?,Brazil,Argentina,Peru,Colombia,0,Random
480: How many hearts does a worm have?,1,2,5,0,2,Random
481: Which gas produces the greenhouse effect most?,CO2,Methane,Water vapor,CFCs,2,Random
482: What is the largest seed in the world?,Coconut,Coco de mer,Avocado,Mango,1,Random
483: Which element has the highest melting point?,Tungsten,Iron,Gold,Platinum,0,Random
484: What is the study of the universe called?,Astronomy,Astrology,Cosmology,Astrophysics,0,Random
485: Which country has the most pyramids?,Egypt,Mexico,Sudan,Peru,2,Random
486: Which animal has three hearts?,Octopus,Squid,Cuttlefish,All of the above,3,Random
487: What is the second largest planet?,Jupiter,Saturn,Neptune,Uranus,1,Random
488: Which country is known as the 'Emerald Isle'?,Iceland,Ireland,Greenland,Sri Lanka,1,Random
489: What is the chemical symbol for lead?,Le,Ld,Pb,Pt,2,Random
490: How many millimeters in a centimeter?,5,10,100,1000,1,Random
491: Which fruit is the largest?,Watermelon,Pumpkin,Coconut,Jackfruit,3,Random
492: What is the oldest civilization in the world?,Mesopotamia,Egypt,Indus Valley,China,0,Random
493: Which planet is known as the 'Red Planet'?,Mars,Venus,Mercury,Jupiter,0,Random
494: What is the primary ingredient of bread?,Flour,Rice,Corn,Potato,0,Random
495: Which country has the largest railway network?,USA,Russia,China,India,2,Random
496: What is the deepest lake in the world?,Lake Baikal,Lake Tanganyika,Caspian Sea,Lake Michigan,0,Random
497: Which element is used in pencils?,Carbon,Lead,Graphite,Clay,2,Random
498: What is the smallest continent?,Australia,Europe,Antarctica,South America,0,Random
499: Which country is known as the 'Land of Fire and Ice'?,Iceland,Norway,New Zealand,Chile,0,Random
500: What is the most common blood type?,A+,O+,B+,AB+,1,Random
